domTLD,domSLD,Ldom,LTLD,LSLD,LOLD,Ddom,HwP,HIP,LCc,LCv,LCl,LCn,ACc,ACv,ACl,ACn,DCc,DCv,DCl,DCn,NCc,NCv,NCl,NCn,NCs,RAc,RAv,RAl,RAn,RAs,Rc,Rv,Rl,Rn,Rs
488496392775427878672438958169,308420269098152222749926399327,10,3,6,0,2,0,0,3,1,6,0,1.75,1.0,4.5,0,2,0,3,0,7,2,9,0,1,0.3333333333333333,0.4,0.34615384615384615,0.0,0.5,0.7,0.2,0.9,0.0,0.1
488496392775427878672438958169,679854865717602385822660335177,10,3,6,0,2,0,0,2,1,6,0,1.25,1.0,4.5,0,1,0,3,0,5,2,7,0,1,0.23809523809523808,0.4,0.2692307692307692,0.0,0.5,0.5,0.4,0.9,0.0,0.1
488496392775427878672438958169,686329169216289202796233150040,10,3,6,0,2,0,0,6,1,6,0,2.6666666666666665,1.0,4.5,0,5,0,3,0,6,1,7,0,1,0.2857142857142857,0.2,0.2692307692307692,0.0,0.5,0.8,0.1,0.9,0.0,0.1
488496392775427878672438958169,369962984461038176813030231574,10,3,6,0,2,0,0,2,2,6,0,1.25,1.3333333333333333,4.5,0,1,1,3,0,4,3,7,0,1,0.19047619047619047,0.6,0.2692307692307692,0.0,0.5,0.5,0.4,0.9,0.0,0.1
488496392775427878672438958169,196180178880103768070196058725,10,3,6,0,2,0,0,3,1,6,0,1.5,1.0,4.5,0,2,0,3,0,6,3,9,0,1,0.2857142857142857,0.6,0.34615384615384615,0.0,0.5,0.6,0.3,0.9,0.0,0.1
488496392775427878672438958169,455349360284657537057405595375,10,3,6,0,2,0,0,4,1,6,0,1.75,1.0,4.5,0,3,0,3,0,7,2,9,0,1,0.3333333333333333,0.4,0.34615384615384615,0.0,0.5,0.7,0.2,0.9,0.0,0.1
488496392775427878672438958169,699998940378679991733757939511,10,3,6,0,2,0,0,2,2,6,0,1.5,1.5,4.5,0,1,1,3,0,6,3,9,0,1,0.2857142857142857,0.6,0.34615384615384615,0.0,0.5,0.6,0.3,0.9,0.0,0.1
488496392775427878672438958169,13562943526318987074058993887,10,3,6,0,2,0,0,2,2,6,0,1.25,1.3333333333333333,4.5,0,1,1,3,0,5,2,7,0,1,0.23809523809523808,0.4,0.2692307692307692,0.0,0.5,0.5,0.4,0.9,0.0,0.1
488496392775427878672438958169,738951753545095261982832618318,10,3,6,0,2,0,0,2,4,6,0,1.3333333333333333,2.5,4.5,0,1,3,3,0,4,3,7,0,1,0.19047619047619047,0.6,0.2692307692307692,0.0,0.5,0.4,0.5,0.9,0.0,0.1
488496392775427878672438958169,316168488286737299158541533727,10,3,6,0,2,0,0,5,1,6,0,2.3333333333333335,1.0,4.5,0,4,0,3,0,6,1,7,0,1,0.2857142857142857,0.2,0.2692307692307692,0.0,0.5,0.7,0.2,0.9,0.0,0.1
